state_name,region_code,code
Hesse,35000-35999,35043 - Marburg
Hesse,35000-35999,35260 - Stadtallendorf
Hesse,35000-35999,35274 - Kirchhain
Hesse,35000-35999,35287 - Amöneburg
Hesse,35000-35999,35510 - Butzbach
Hesse,35000-35999,35633 - Lahnau
Hesse,36000-36999,36396 - Steinau an der Straße
Hesse,60000-60999,60000 - 60624 (maybe higher) Frankfurt am Main
Hesse,61000-61999,61348-61352 Bad Homburg v.d.H.
Hesse,61000-61999,61476 - Kronberg im Taunus
Hesse,63000-63999,63015-63075 - Offenbach
Hesse,63000-63999,63015: Offenbach (centre)
Hesse,63000-63999,63075 - Offenbach
Hesse,63000-63999,63303 - Dreieich
Hesse,63000-63999,63450 - Hanau
Hesse,63000-63999,63451 - not used
Hesse,63000-63999,63452 - Hanau
Hesse,63000-63999,63453 - not used
Hesse,63000-63999,63454 - Hanau
Hesse,63000-63999,63455 - not used
Hesse,63000-63999,63456 - Hanau
Hesse,63000-63999,63457 - Hanau
Hesse,63000-63999,63571 - Gelnhausen
Hesse,63000-63999,63575 - Freigericht (PO boxes)
Hesse,63000-63999,63576 - Freigericht (PO boxes)
Hesse,63000-63999,63579 - Freigericht (mail)
Hesse,64000-64999,64283 - 64297 Darmstadt
Hesse,64000-64999,64404 - Bickenbach (Bergstraße)
Hesse,64000-64999,64319 - Pfungstadt
Hesse,64000-64999,64347 - Griesheim
Hesse,64000-64999,64560 - Riedstadt
Hesse,65000-65999,65183-65207 - Wiesbaden
Hesse,65000-65999,65183 - Wiesbaden
Hesse,65000-65999,65207 - Wiesbaden
Hesse,65000-65999,65624 is in Rhineland-Palatinate
Hesse,65000-65999,65835 - Liederbach
Hesse,65000-65999,65843 - Sulzbach
Hesse,65000-65999,67346 - Speyer Rhineland-Palatinate
Saarland,66000-66999,66xxx
Saarland,66000-66999,66150 AOL
Saarland,66000-66999,66117 - Saarbrücken Centre
Saarland,66000-66999,66124 - Universität des Saarlandes
Saarland,66000-66999,66666: Großkunde
Saarland,66000-66999,66879 is in Rheinlqnd-Pfalz
Saarland,66000-66999,66894 Martinshöhe
Saarland,66000-66999,66976 Rodalben in Rhineland-Pfalz
Baden-Württemberg,69000-69999,69115 - Heidelberg
Baden-Württemberg,69000-69999,69117 - Heidelberg
Baden-Württemberg,69000-69999,69118 - Heidelberg
Baden-Württemberg,69000-69999,69120 - Heidelberg
Baden-Württemberg,69000-69999,69121 - Heidelberg
Baden-Württemberg,69000-69999,69123 - Heidelberg
Baden-Württemberg,69000-69999,69124 - Heidelberg
Baden-Württemberg,69000-69999,69126 - Heidelberg
Baden-Württemberg,69000-69999,69151 - Neckargemuend
Baden-Württemberg,69000-69999,69168 - Wiesloch
Baden-Württemberg,69000-69999,69181 - Leimen
Baden-Württemberg,69000-69999,69190 - Walldorf
Baden-Württemberg,69000-69999,69198 - Schriesheim
Baden-Württemberg,69000-69999,69207 - Sandhausen
Baden-Württemberg,69000-69999,69214 - Eppelheim
Baden-Württemberg,69000-69999,69221 - Dossenheim
Baden-Württemberg,69000-69999,69226 - Nussloch
Baden-Württemberg,69000-69999,69231 - Rauenberg
Baden-Württemberg,69000-69999,69234 - Dielheim
Baden-Württemberg,69000-69999,69239 - Neckarsteinach
Baden-Württemberg,69000-69999,69242 - Muehlhausen
Baden-Württemberg,69000-69999,69245 - Bammental
Baden-Württemberg,69000-69999,69250 - Schoenau
Baden-Württemberg,69000-69999,69251 - Gaiberg
Baden-Württemberg,69000-69999,69253 - Heiligkreuzsteinach
Baden-Württemberg,69000-69999,69254 - Malsch
Baden-Württemberg,69000-69999,69256 - Mauer
Baden-Württemberg,69000-69999,69257 - Wiesenbach
Baden-Württemberg,69000-69999,69259 - Wilhelmsfeld
Baden-Württemberg,69000-69999,69412 - Eberbach
Baden-Württemberg,69000-69999,69412 - Igelsbach
Baden-Württemberg,69000-69999,69427 - Mudau
Baden-Württemberg,69000-69999,69429 - Unterdielbach
Baden-Württemberg,69000-69999,69429 - Waldbrunn
Baden-Württemberg,69000-69999,69434 - Brombach
Baden-Württemberg,69000-69999,69434 - Heddesbach
Baden-Württemberg,69000-69999,69434 - Hirschhorn
Baden-Württemberg,69000-69999,69436 - Schoenbrunn
Baden-Württemberg,69000-69999,69437 - Neckargerach
Baden-Württemberg,69000-69999,69439 - Zwingenberg
Baden-Württemberg,69000-69999,69469 - Weinheim
Baden-Württemberg,69000-69999,69483 - Wald-Michelbach
Baden-Württemberg,69000-69999,69488 - Birkenau
Baden-Württemberg,69000-69999,69493 - Hirschberg
Baden-Württemberg,69000-69999,69502 - Hemsbach
Baden-Württemberg,69000-69999,69509 - Moerlenbach
Baden-Württemberg,69000-69999,69514 - Laudenbach
Baden-Württemberg,69000-69999,69517 - Gorxheimertal
Baden-Württemberg,69000-69999,69518 - Abtsteinach
Baden-Württemberg,70000-70999,70173 - Stuttgart
Baden-Württemberg,70000-70999,70174 - Stuttgart
Baden-Württemberg,70000-70999,70176 - Stuttgart
Baden-Württemberg,70000-70999,70178 - Stuttgart
Baden-Württemberg,70000-70999,70180 - Stuttgart
Baden-Württemberg,70000-70999,70182 - Stuttgart
Baden-Württemberg,70000-70999,70184 - Stuttgart
Baden-Württemberg,70000-70999,70186 - Stuttgart
Baden-Württemberg,70000-70999,70188 - Stuttgart
Baden-Württemberg,70000-70999,70190 - Stuttgart
Baden-Württemberg,70000-70999,70191 - Stuttgart
Baden-Württemberg,70000-70999,70192 - Stuttgart
Baden-Württemberg,70000-70999,70193 - Stuttgart
Baden-Württemberg,70000-70999,70195 - Stuttgart
Baden-Württemberg,70000-70999,70197 - Stuttgart
Baden-Württemberg,70000-70999,70199 - Stuttgart
Baden-Württemberg,70000-70999,70327 - Stuttgart
Baden-Württemberg,70000-70999,70329 - Stuttgart
Baden-Württemberg,70000-70999,70372 - Stuttgart
Baden-Württemberg,70000-70999,70374 - Stuttgart
Baden-Württemberg,70000-70999,70376 - Stuttgart
Baden-Württemberg,70000-70999,70378 - Sonnenhof
Baden-Württemberg,70000-70999,70378 - Stuttgart
Baden-Württemberg,70000-70999,70435 - Stuttgart
Baden-Württemberg,70000-70999,70437 - Stuttgart
Baden-Württemberg,70000-70999,70439 - Stuttgart
Baden-Württemberg,70000-70999,70469 - Stuttgart
Baden-Württemberg,70000-70999,70499 - Stuttgart
Baden-Württemberg,70000-70999,70563 - Stuttgart
Baden-Württemberg,70000-70999,70565 - Stuttgart
Baden-Württemberg,70000-70999,70567 - Stuttgart
Baden-Württemberg,70000-70999,70569 - Stuttgart
Baden-Württemberg,70000-70999,70597 - Stuttgart
Baden-Württemberg,70000-70999,70599 - Stuttgart
Baden-Württemberg,70000-70999,70619 - Stuttgart
Baden-Württemberg,70000-70999,70629 - Stuttgart
Baden-Württemberg,70000-70999,70734 - Fellbach
Baden-Württemberg,70000-70999,70736 - Fellbach
Baden-Württemberg,70000-70999,70771 - Leinfelden-Echterdingen
Baden-Württemberg,70000-70999,70794 - Filderstadt
Baden-Württemberg,70000-70999,70806 - Kornwestheim
Baden-Württemberg,70000-70999,70825 - Korntal-Muenchingen
Baden-Württemberg,70000-70999,70839 - Gerlingen
Baden-Württemberg,71000-71999,71032 - Böblingen
Baden-Württemberg,71000-71999,71034 - Böblingen
Baden-Württemberg,71000-71999,71063 - Sindelfingen
Baden-Württemberg,71000-71999,71065 - Sindelfingen
Baden-Württemberg,71000-71999,71067 - Sindelfingen
Baden-Württemberg,71000-71999,71069 - Sindelfingen
Baden-Württemberg,71000-71999,71083 - Herrenberg
Baden-Württemberg,71000-71999,71088 - Holzgerlingen
Baden-Württemberg,71000-71999,71093 - Weil im Schönbuch
Baden-Württemberg,71000-71999,71101 - Schönaich
Baden-Württemberg,71000-71999,71106 - Magstadt
Baden-Württemberg,71000-71999,71111 - Burkhardtsmühle
Baden-Württemberg,71000-71999,71111 - Obere Kleinmichelesmühle
Baden-Württemberg,71000-71999,71111 - Obere Rauhmühle
Baden-Württemberg,71000-71999,71111 - Untere Kleinmichelesmühle
Baden-Württemberg,71000-71999,71111 - Untere Rauhmühle
Baden-Württemberg,71000-71999,71111 - Waldenbuch
Baden-Württemberg,71000-71999,71116 - Gärtringen
Baden-Württemberg,71000-71999,71120 - Grafenau
Baden-Württemberg,71000-71999,71126 - Gäufelden
Baden-Württemberg,71000-71999,71131 - Jettingen
Baden-Württemberg,71000-71999,71134 - Aidlingen
Baden-Württemberg,71000-71999,71139 - Ehningen
Baden-Württemberg,71000-71999,71144 - Schlechtenmühle
Baden-Württemberg,71000-71999,71144 - Schlösslesmühle
Baden-Württemberg,71000-71999,71144 - Steinenbronn
Baden-Württemberg,71000-71999,71144 - Walzenmühle
Baden-Württemberg,71000-71999,71149 - Bondorf
Baden-Württemberg,71000-71999,71154 - Nufringen
Baden-Württemberg,71000-71999,71155 - Altdorf
Baden-Württemberg,71000-71999,71157 - Hildrizhausen
Baden-Württemberg,71000-71999,71159 - Mötzingen
Baden-Württemberg,71000-71999,71229 - Leonberg
Baden-Württemberg,71000-71999,71254 - Ditzingen
Baden-Württemberg,71000-71999,71263 - Weil der Stadt
Baden-Württemberg,71000-71999,71272 - Grundhof
Baden-Württemberg,71000-71999,71272 - Renningen
Baden-Württemberg,71000-71999,71277 - Rutesheim
Baden-Württemberg,71000-71999,71282 - Hemmingen
Baden-Württemberg,71000-71999,71287 - Weissach
Baden-Württemberg,71000-71999,71292 - Friolzheim
Baden-Württemberg,71000-71999,71296 - Heimsheim
Baden-Württemberg,71000-71999,71297 - Mönsheim
Baden-Württemberg,71000-71999,71299 - Wimsheim
Baden-Württemberg,71000-71999,71332 - Waiblingen
Baden-Württemberg,71000-71999,71334 - Waiblingen
Baden-Württemberg,71000-71999,71336 - Waiblingen
Baden-Württemberg,71000-71999,71364 - Birkachhof
Baden-Württemberg,71000-71999,71364 - Steinächle
Baden-Württemberg,71000-71999,71364 - Winnenden
Baden-Württemberg,71000-71999,71384 - Weinstadt
Baden-Württemberg,71000-71999,71394 - Kernen
Baden-Württemberg,71000-71999,71397 - Leutenbach
Baden-Württemberg,71000-71999,71404 - Korb
Baden-Württemberg,71000-71999,71409 - Schwaikheim
Baden-Württemberg,71000-71999,71522 - Backnang
Baden-Württemberg,71000-71999,71540 - Glattenzainbach
Baden-Württemberg,71000-71999,71540 - Hornberger Reute
Baden-Württemberg,71000-71999,71540 - Murrhardt
Baden-Württemberg,71000-71999,"71543 - Stocksberg, Gem Beilstein"
Baden-Württemberg,71000-71999,71543 - Wüstenrot
Baden-Württemberg,71000-71999,71546 - Aspach
Baden-Württemberg,71000-71999,71549 - Auenwald
Baden-Württemberg,71000-71999,71549 - Glaitenhof
Baden-Württemberg,71000-71999,71554 - Weissach
Baden-Württemberg,71000-71999,71560 - Bernhalden
Baden-Württemberg,71000-71999,71560 - Mittelfischbach
Baden-Württemberg,71000-71999,71560 - Sulzbach
Baden-Württemberg,71000-71999,71560 - Unterfischbach
Baden-Württemberg,71000-71999,71563 - Affalterbach
Baden-Württemberg,71000-71999,71563 - Siegelhausen
Baden-Württemberg,71000-71999,71566 - Althütte
Baden-Württemberg,71000-71999,71570 - Katharinenhof
Baden-Württemberg,71000-71999,71570 - Oppenweiler
Baden-Württemberg,71000-71999,71573 - Allmersbach
Baden-Württemberg,71000-71999,71576 - Burgstetten
Baden-Württemberg,71000-71999,71577 - Großerlach
Baden-Württemberg,71000-71999,71577 - Hals
Baden-Württemberg,71000-71999,71579 - Spiegelberg
Baden-Württemberg,71000-71999,71579 - Warthof
Baden-Württemberg,71000-71999,71634 - Ludwigsburg
Baden-Württemberg,71000-71999,71636 - Ludwigsburg
Baden-Württemberg,71000-71999,71638 - Ludwigsburg
Baden-Württemberg,71000-71999,71640 - Ludwigsburg
Baden-Württemberg,71000-71999,71642 - Ludwigsburg
Baden-Württemberg,71000-71999,71665 - Vaihingen
Baden-Württemberg,71000-71999,71672 - Makenhof
Baden-Württemberg,71000-71999,71672 - Marbach
Baden-Württemberg,71000-71999,71679 - Asperg
Baden-Württemberg,71000-71999,71686 - Remseck
Baden-Württemberg,71000-71999,71691 - Freiberg
Baden-Württemberg,71000-71999,71696 - Möglingen
Baden-Württemberg,71000-71999,71701 - Schwieberdingen
Baden-Württemberg,71000-71999,71706 - Hardthof
Baden-Württemberg,71000-71999,71706 - Markgröningen
Baden-Württemberg,71000-71999,71711 - Hinterbirkenhof
Baden-Württemberg,71000-71999,71711 - Murr
Baden-Württemberg,71000-71999,71711 - Steinheim
Baden-Württemberg,71000-71999,71717 - Beilstein
Baden-Württemberg,71000-71999,71720 - Obere Ölmühle
Baden-Württemberg,71000-71999,71720 - Oberstenfeld
Baden-Württemberg,71000-71999,71720 - Untere Ölmühle
Baden-Württemberg,71000-71999,71723 - Großbottwar
Baden-Württemberg,71000-71999,71726 - Benningen
Baden-Württemberg,71000-71999,71729 - Erdmannhausen
Baden-Württemberg,71000-71999,71729 - Rundsmühlhof
Baden-Württemberg,71000-71999,71732 - Lehenfeld
Baden-Württemberg,71000-71999,71732 - Silberhälden
Baden-Württemberg,71000-71999,71732 - Tamm
Baden-Württemberg,71000-71999,71735 - Eberdingen
Baden-Württemberg,71000-71999,71737 - Kirchberg
Baden-Württemberg,71000-71999,71739 - Oberriexingen
Baden-Württemberg,72000-72999,72070 - Hohenentringen
Baden-Württemberg,72000-72999,72070 - Tuebingen
Baden-Württemberg,72000-72999,72072 - Tuebingen
Baden-Württemberg,72000-72999,72074 - Tuebingen
Baden-Württemberg,72000-72999,72076 - Tuebingen
Baden-Württemberg,72000-72999,72108 - Rottenburg
Baden-Württemberg,72000-72999,72116 - Moessingen
Baden-Württemberg,72000-72999,72119 - Ammerbuch
Baden-Württemberg,72000-72999,72124 - Pliezhausen
Baden-Württemberg,72000-72999,72127 - Kusterdingen
Baden-Württemberg,72000-72999,72131 - Ofterdingen
Baden-Württemberg,72000-72999,72135 - Dettenhausen
Baden-Württemberg,72000-72999,72138 - Im Hengstrain
Baden-Württemberg,72000-72999,72138 - Kirchentellinsfurt
Baden-Württemberg,72000-72999,72141 - Walddorfhaeslach
Baden-Württemberg,72000-72999,72144 - Dusslingen
Baden-Württemberg,72000-72999,72145 - Hirrlingen
Baden-Württemberg,72000-72999,72147 - Nehren
Baden-Württemberg,72000-72999,72147 - Schlattwiesen
Baden-Württemberg,72000-72999,72149 - Neustetten
Baden-Württemberg,72000-72999,72160 - Horb
Baden-Württemberg,72000-72999,72160 - Oberer Eutinger Talhof
Baden-Württemberg,72000-72999,72160 - Oberhof
Baden-Württemberg,72000-72999,72172 - Sulz
Baden-Württemberg,72000-72999,72175 - Dornhan
Baden-Württemberg,72000-72999,72178 - Waldachtal
Baden-Württemberg,72000-72999,72181 - Starzach
Baden-Württemberg,72000-72999,72184 - Eutingen
Baden-Württemberg,72000-72999,72186 - Empfingen
Baden-Württemberg,72000-72999,72186 - Weiherhof
Baden-Württemberg,72000-72999,72189 - Voehringen
Baden-Württemberg,72000-72999,72202 - Nagold
Baden-Württemberg,72000-72999,72213 - Altensteig
Baden-Württemberg,72000-72999,72218 - Wildberg
Baden-Württemberg,72000-72999,72221 - Haiterbach
Baden-Württemberg,72000-72999,72224 - Ebhausen
Baden-Württemberg,72000-72999,72226 - Simmersfeld
Baden-Württemberg,72000-72999,72227 - Egenhausen
Baden-Württemberg,72000-72999,72229 - Rohrdorf
Baden-Württemberg,72000-72999,72250 - Freudenstadt
Baden-Württemberg,72000-72999,72250 - Zuflucht
Baden-Württemberg,72000-72999,72270 - Baiersbronn
Baden-Württemberg,72000-72999,72275 - Alpirsbach
Baden-Württemberg,72000-72999,72280 - Dornstetten
Baden-Württemberg,72000-72999,72285 - Pfalzgrafenweiler
Baden-Württemberg,72000-72999,72290 - Lossburg
Baden-Württemberg,72000-72999,72290 - Schwenkenhof
Baden-Württemberg,72000-72999,72291 - Betzweiler-Waelde
Baden-Württemberg,72000-72999,72291 - Salzenweiler
Baden-Württemberg,72000-72999,72293 - Glatten
Baden-Württemberg,72000-72999,72294 - Groembach
Baden-Württemberg,72000-72999,72296 - Schopfloch
Baden-Württemberg,72000-72999,72297 - Pfaffenstube
Baden-Württemberg,72000-72999,72297 - Seewald
Baden-Württemberg,72000-72999,72297 - Voelmlesmuehle
Baden-Württemberg,72000-72999,72299 - Woernersberg
Baden-Württemberg,72000-72999,72299 - Zinsbachmuehle
Baden-Württemberg,72000-72999,72336 - Balingen
Baden-Württemberg,72000-72999,72348 - Rosenfeld
Baden-Württemberg,72000-72999,72351 - Geislingen
Baden-Württemberg,72000-72999,72355 - Schoemberg
Baden-Württemberg,72000-72999,72356 - Dautmergen
Baden-Württemberg,72000-72999,72358 - Dormettingen
Baden-Württemberg,72000-72999,72359 - Dotternhausen
Baden-Württemberg,72000-72999,72361 - Hausen
Baden-Württemberg,72000-72999,72362 - Nusplingen
Baden-Württemberg,72000-72999,72364 - Obernheim
Baden-Württemberg,72000-72999,72365 - Ratshausen
Baden-Württemberg,72000-72999,72367 - Weilen
Baden-Württemberg,72000-72999,72369 - Zimmern
Baden-Württemberg,72000-72999,72379 - Burg Hohenzollern
Baden-Württemberg,72000-72999,72379 - Hechingen
Baden-Württemberg,72000-72999,72393 - Burladingen
Baden-Württemberg,72000-72999,72401 - Haigerloch
Baden-Württemberg,72000-72999,72406 - Bisingen
Baden-Württemberg,72000-72999,72411 - Bodelshausen
Baden-Württemberg,72000-72999,72414 - Rangendingen
Baden-Württemberg,72000-72999,72415 - Grosselfingen
Baden-Württemberg,72000-72999,72417 - Jungingen
Baden-Württemberg,72000-72999,72419 - Lieshoefe
Baden-Württemberg,72000-72999,72419 - Neufra
Baden-Württemberg,72000-72999,72419 - Stollbeck
Baden-Württemberg,72000-72999,72458 - Albstadt
Baden-Württemberg,72000-72999,72458 - Linderhof
Baden-Württemberg,72000-72999,72459 - Albstadt
Baden-Württemberg,72000-72999,72461 - Albstadt
Baden-Württemberg,72000-72999,72469 - Messstetten
Baden-Württemberg,72000-72999,72474 - Winterlingen
Baden-Württemberg,72000-72999,72475 - Bitz
Baden-Württemberg,72000-72999,72477 - Schwenningen
Baden-Württemberg,72000-72999,72479 - Strassberg
Baden-Württemberg,72000-72999,72488 - Sigmaringen
Baden-Württemberg,72000-72999,72501 - Gammertingen
Baden-Württemberg,72000-72999,72501 - Pistre
Baden-Württemberg,72000-72999,72505 - Krauchenwies
Baden-Württemberg,72000-72999,72510 - Stetten
Baden-Württemberg,72000-72999,72511 - Bingen
Baden-Württemberg,72000-72999,72513 - Hettingen
Baden-Württemberg,72000-72999,72514 - Inzigkofen
Baden-Württemberg,72000-72999,72516 - Scheer
Baden-Württemberg,72000-72999,72517 - Sigmaringendorf
Baden-Württemberg,72000-72999,72519 - Veringenstadt
Baden-Württemberg,72000-72999,72525 - Gutsbezirk Muensingen
Baden-Württemberg,72000-72999,72525 - Muensingen
Baden-Württemberg,72000-72999,72531 - Hohenstein
Baden-Württemberg,72000-72999,72532 - Gomadingen
Baden-Württemberg,72000-72999,72534 - Hayingen
Baden-Württemberg,72000-72999,72535 - Heroldstatt
Baden-Württemberg,72000-72999,72537 - Mehrstetten
Baden-Württemberg,72000-72999,72539 - Pfronstetten
Baden-Württemberg,72000-72999,72555 - Metzingen
Baden-Württemberg,72000-72999,72574 - Bad Urach
Baden-Württemberg,72000-72999,72581 - Dettingen
Baden-Württemberg,72000-72999,72582 - Grabenstetten
Baden-Württemberg,72000-72999,72584 - Huelben
Baden-Württemberg,72000-72999,72585 - Riederich
Baden-Württemberg,72000-72999,72587 - Roemerstein
Baden-Württemberg,72000-72999,72589 - Westerheim
Baden-Württemberg,72000-72999,72622 - Nuertingen
Baden-Württemberg,72000-72999,72631 - Aichtal
Baden-Württemberg,72000-72999,72636 - Frickenhausen
Baden-Württemberg,72000-72999,72639 - Neuffen
Baden-Württemberg,72000-72999,72644 - Oberboihingen
Baden-Württemberg,72000-72999,72649 - Wolfschlugen
Baden-Württemberg,72000-72999,72654 - Neckartenzlingen
Baden-Württemberg,72000-72999,72655 - Altdorf
Baden-Württemberg,72000-72999,72657 - Altenriet
Baden-Württemberg,72000-72999,72658 - Bempflingen
Baden-Württemberg,72000-72999,72660 - Beuren
Baden-Württemberg,72000-72999,72661 - Grafenberg
Baden-Württemberg,72000-72999,72663 - Grossbettlingen
Baden-Württemberg,72000-72999,72664 - Kohlberg
Baden-Württemberg,72000-72999,72666 - Neckartailfingen
Baden-Württemberg,72000-72999,72667 - Schlaitdorf
Baden-Württemberg,72000-72999,72669 - Unterensingen
Baden-Württemberg,72000-72999,72760 - Reutlingen
Baden-Württemberg,72000-72999,72762 - Reutlingen
Baden-Württemberg,72000-72999,72764 - Reutlingen
Baden-Württemberg,72000-72999,72766 - Reutlingen
Baden-Württemberg,72000-72999,72768 - Reutlingen
Baden-Württemberg,72000-72999,72770 - Reutlingen
Baden-Württemberg,72000-72999,72793 - Pfullingen
Baden-Württemberg,72000-72999,72800 - Eningen
Baden-Württemberg,72000-72999,72805 - Lichtenstein
Baden-Württemberg,72000-72999,72810 - Gomaringen
Baden-Württemberg,72000-72999,72813 - Oberer Lindenhof
Baden-Württemberg,72000-72999,72813 - St. Johann
Baden-Württemberg,72000-72999,72818 - Trochtelfingen
Baden-Württemberg,72000-72999,72820 - Sonnenbuehl
Baden-Württemberg,72000-72999,72827 - Wannweil
Baden-Württemberg,72000-72999,72829 - Engstingen
Baden-Württemberg,73000-73999,73033 - Göppingen
Baden-Württemberg,73000-73999,73035 - Göppingen
Baden-Württemberg,73000-73999,73037 - Eitleshof
Baden-Württemberg,73000-73999,73037 - Göppingen
Baden-Württemberg,73000-73999,73037 - Iltishof
Baden-Württemberg,73000-73999,73054 - Eislingen
Baden-Württemberg,73000-73999,73054 - Naeherhof
Baden-Württemberg,73000-73999,73061 - Ebersbach
Baden-Württemberg,73000-73999,73066 - Uhingen
Baden-Württemberg,73000-73999,73072 - Donzdorf
Baden-Württemberg,73000-73999,73072 - Frauenholz
Baden-Württemberg,73000-73999,73072 - Kratzerhoefle
Baden-Württemberg,73000-73999,73072 - Schurrenhof
Baden-Württemberg,73000-73999,73079 - Baierhof
Baden-Württemberg,73000-73999,73079 - Suessen
Baden-Württemberg,73000-73999,73084 - Salach
Baden-Württemberg,73000-73999,73087 - Boll
Baden-Württemberg,73000-73999,73087 - Erlenwasen
Baden-Württemberg,73000-73999,73092 - Heiningen
Baden-Württemberg,73000-73999,73095 - Albershausen
Baden-Württemberg,73000-73999,73098 - Rechberghausen
Baden-Württemberg,73000-73999,73099 - Adelberg
Baden-Württemberg,73000-73999,73101 - Aichelberg
Baden-Württemberg,73000-73999,73102 - Birenbach
Baden-Württemberg,73000-73999,73104 - Boertlingen
Baden-Württemberg,73000-73999,73105 - Duernau
Baden-Württemberg,73000-73999,73107 - Eschenbach
Baden-Württemberg,73000-73999,73107 - Haagwiesen
Baden-Württemberg,73000-73999,73107 - Lotenberg
Baden-Württemberg,73000-73999,73108 - Gammelshausen
Baden-Württemberg,73000-73999,73110 - Hattenhofen
Baden-Württemberg,73000-73999,73111 - Lauterstein
Baden-Württemberg,73000-73999,73113 - Oberer Etzberg
Baden-Württemberg,73000-73999,73113 - Ottenbach
Baden-Württemberg,73000-73999,73114 - Schlat
Baden-Württemberg,73000-73999,73116 - Krettenhof
Baden-Württemberg,73000-73999,73116 - Schuetzenhof
Baden-Württemberg,73000-73999,73116 - Waeschenbeuren
Baden-Württemberg,73000-73999,73117 - Wangen
Baden-Württemberg,73000-73999,73119 - Zell
Baden-Württemberg,73000-73999,73207 - Plochingen
Baden-Württemberg,73000-73999,73230 - Kirchheim unter Teck
Baden-Württemberg,73000-73999,73235 - Kaltenwanghof
Baden-Württemberg,73000-73999,73235 - Weilheim
Baden-Württemberg,73000-73999,73240 - Wendlingen
Baden-Württemberg,73000-73999,73249 - Berghof
Baden-Württemberg,73000-73999,73249 - Erlenhof
Baden-Württemberg,73000-73999,73249 - Wernau
Baden-Württemberg,73000-73999,73252 - Lenningen
Baden-Württemberg,73000-73999,73257 - Koengen
Baden-Württemberg,73000-73999,73262 - Reichenbach
Baden-Württemberg,73000-73999,73265 - Dettingen
Baden-Württemberg,73000-73999,73266 - Bissingen
Baden-Württemberg,73000-73999,73266 - Diepoldsburg
Baden-Württemberg,73000-73999,73266 - Engelhof
Baden-Württemberg,73000-73999,73266 - Torfgrube
Baden-Württemberg,73000-73999,73268 - Erkenbrechtsweiler
Baden-Württemberg,73000-73999,73269 - Hochdorf
Baden-Württemberg,73000-73999,73271 - Holzmaden
Baden-Württemberg,73000-73999,73272 - Neidlingen
Baden-Württemberg,73000-73999,73274 - Notzingen
Baden-Württemberg,73000-73999,73275 - Ohmden
Baden-Württemberg,73000-73999,73277 - Owen
Baden-Württemberg,73000-73999,73278 - Schlierbach
Baden-Württemberg,73000-73999,73312 - Berneck
Baden-Württemberg,73000-73999,73312 - Geislingen
Baden-Württemberg,73000-73999,73312 - Obere Roggenmuehle
Baden-Württemberg,73000-73999,73312 - Schonterhoehe
Baden-Württemberg,73000-73999,73326 - Deggingen
Baden-Württemberg,73000-73999,73329 - Kuchen
Baden-Württemberg,73000-73999,73333 - Gingen
Baden-Württemberg,73000-73999,73337 - Bad šberkingen
Baden-Württemberg,73000-73999,73340 - Amstetten
Baden-Württemberg,73000-73999,73342 - Bad Ditzenbach
Baden-Württemberg,73000-73999,73344 - Gruibingen
Baden-Württemberg,73000-73999,73345 - Drackenstein
Baden-Württemberg,73000-73999,73345 - Geislinger Weg
Baden-Württemberg,73000-73999,73345 - Grossmannshof
Baden-Württemberg,73000-73999,73345 - Hohenstadt
Baden-Württemberg,73000-73999,73347 - Muehlhausen
Baden-Württemberg,73000-73999,73349 - Eselhoefe
Baden-Württemberg,73000-73999,73349 - Koelleshof
Baden-Württemberg,73000-73999,73349 - Todsburg
Baden-Württemberg,73000-73999,73349 - Wiesensteig
Baden-Württemberg,73000-73999,73430 - Aalen
Baden-Württemberg,73000-73999,73431 - Aalen
Baden-Württemberg,73000-73999,73432 - Aalen
Baden-Württemberg,73000-73999,73433 - Aalen
Baden-Württemberg,73000-73999,73434 - Aalen
Baden-Württemberg,73000-73999,73434 - Untersiegenbuehl
Baden-Württemberg,73000-73999,73441 - Bopfingen
Baden-Württemberg,73000-73999,73441 - Heerhof
Baden-Württemberg,73000-73999,73441 - Hohenlohe
Baden-Württemberg,73000-73999,73441 - Osterholz
Baden-Württemberg,73000-73999,73447 - Oberkochen
Baden-Württemberg,73000-73999,73450 - Hochstatter Hof
Baden-Württemberg,73000-73999,73450 - Neresheim
Baden-Württemberg,73000-73999,73453 - Abtsgmuend
Baden-Württemberg,73000-73999,73453 - Algishofen
Baden-Württemberg,73000-73999,73453 - Brandhof
Baden-Württemberg,73000-73999,73453 - Fach
Baden-Württemberg,73000-73999,73453 - Fuchshaeusle
Baden-Württemberg,73000-73999,73453 - Langenhalde
Baden-Württemberg,73000-73999,73453 - Muehlholz
Baden-Württemberg,73000-73999,73453 - Obersiegenbuehl
Baden-Württemberg,73000-73999,73453 - Roetenbach
Baden-Württemberg,73000-73999,73453 - Schlauchhof
Baden-Württemberg,73000-73999,73453 - Schleifhaeusle
Baden-Württemberg,73000-73999,73453 - Suhhaus
Baden-Württemberg,73000-73999,73453 - Wahlenhalden
Baden-Württemberg,73000-73999,73453 - Zanken
Baden-Württemberg,73000-73999,73457 - Essingen
Baden-Württemberg,73000-73999,73460 - Huettlingen
Baden-Württemberg,73000-73999,73463 - Westhausen
Baden-Württemberg,73000-73999,73466 - Lauchheim
Baden-Württemberg,73000-73999,73467 - Kirchheim
Baden-Württemberg,73000-73999,73469 - Riesbuerg
Baden-Württemberg,73000-73999,73479 - Adlersteige
Baden-Württemberg,73000-73999,73479 - Ellwangen
